net,sta,chan,location,lat,lon,rate
UO,ROGE,ENZ,--,42.7,-123.67,100
UO,ROGE,HHZ,--,42.7,-123.67,100
UO,ROXY,HNZ,--,42.35,-122.79,200
UO,RUCH,HNZ,--,42.22,-123.05,200
UO,TOOM,ENZ,--,43.28,-121.23,100
UO,TOOM,HHZ,--,43.28,-121.23,100
UO,TRIG,HNZ,--,44.19,-123.55,200
UO,VERN,ENZ,--,45.85,-123.25,100
UO,VERN,HHZ,--,45.85,-123.25,100
UO,WILL,HNZ,--,45.08,-123.48,200
UO,WLOO,ENZ,--,44.52,-122.74,100
UO,WLOO,HHZ,--,44.52,-122.74,100
UO,WOOD,ENZ,--,42.22,-122.3,100
UO,WOOD,HHZ,--,42.22,-122.3,100
UO,YANK,HNZ,--,45.87,-122.89,200
US,BMO,BHZ,0,44.85,-117.31,40
US,HAWA,BHZ,0,46.39,-119.53,40
US,NEW,BHZ,0,48.26,-117.12,40
US,NLWA,BHZ,0,47.39,-123.87,40
US,WVOR,BHZ,0,42.43,-118.64,40
UW,ALCT,ENZ,--,47.65,-122.04,100
UW,ALKI,HNZ,--,47.58,-122.42,200
UW,ALST,ENZ,--,46.11,-123.03,100
UW,ALVY,ENZ,--,44,-123.02,100
UW,BABE,ENZ,--,47.61,-122.54,100
UW,BABR,ENZ,--,44.62,-123.79,100
UW,BABR,HHZ,--,44.62,-123.79,100
UW,BAND,HNZ,--,43.09,-124.41,200
UW,BEAV,HNZ,--,45.53,-122.84,200
UW,BEND,ENZ,--,44.07,-121.33,100
UW,BERY,ENZ,--,48.26,-122.1,100
UW,BERY,HHZ,--,48.26,-122.1,100
UW,BEVT,ENZ,--,47.93,-122.28,100
UW,BILS,HNZ,--,47.54,-124.25,200
UW,BLN,HNZ,--,48.01,-122.97,200
UW,BLOW,ENZ,--,44.68,-122.19,100
UW,BLOW,HHZ,--,44.68,-122.19,100
UW,BNG,HNZ,--,47.53,-122.3,200
UW,BOW2,ENZ,--,46.48,-123.23,100
UW,BRAN,BHZ,--,45.97,-117.23,40
UW,BRKS,ENZ,--,47.76,-122.29,100
UW,BROK,HNZ,--,42.08,-124.29,200
UW,BSFP,ENZ,--,47.53,-122.31,100
UW,BULL,HNZ,--,45.45,-122.16,200
UW,BURN,ENZ,--,43.57,-119.13,100
UW,CABL,HNZ,--,42.84,-124.56,200
UW,CCRK,ENZ,--,46.56,-119.85,100
UW,CCRK,HHZ,--,46.56,-119.85,100
UW,CDMR,ENZ,--,47.42,-121.76,100
UW,CHZZ,HNZ,--,45.49,-123.98,200
UW,CNNB,HNZ,--,45.89,-123.96,200
UW,COLT,ENZ,--,45.17,-122.44,100
UW,COOS,HNZ,--,43.4,-124.25,200
UW,CORE,HNZ,--,46.93,-123.92,200
UW,CPW,ENZ,--,46.97,-123.14,100
UW,CTR,HNZ,--,47.62,-122.35,200
UW,DAVN,BHZ,--,47.8,-118.27,40
UW,DDRF,ENZ,--,46.49,-119.06,100
UW,DDRF,HHZ,--,46.49,-119.06,100
UW,DOSE,BHZ,--,47.72,-122.97,40
UW,DOSE,ENZ,--,47.72,-122.97,100
UW,DREG,HNZ,--,45.57,-122.72,200
UW,EARN,ENZ,--,47.74,-122.04,100
UW,EGRN,ENZ,--,47.07,-122.97,100
UW,ELW,ENZ,--,47.49,-121.87,100
UW,EPH2,ENZ,--,47.37,-119.61,100
UW,EPH2,HHZ,--,47.37,-119.61,100
UW,ERW,HNZ,--,48.45,-122.63,200
UW,EVGW,ENZ,--,47.85,-122.15,100
UW,EYES,ENZ,--,45.33,-123.06,100
UW,FINN,HNZ,--,47.72,-122.23,200
UW,FISH,ENZ,--,45.93,-123.56,100
UW,FISH,HHZ,--,45.93,-123.56,100
UW,FLRE,HNZ,--,43.99,-124.11,200
UW,FORK,BHZ,--,47.95,-124.57,40
UW,FORK,ENZ,--,47.95,-124.57,100
UW,GBB,ENZ,--,46.61,-119.63,100
UW,GBB,HHZ,--,46.61,-119.63,100
UW,GHW,ENZ,--,47.04,-122.27,100
UW,GLDO,ENZ,--,45.84,-120.81,100
UW,GMO,ENZ,--,44.44,-120.96,100
UW,GMW,ENZ,--,47.55,-122.79,100
UW,GNW,BHZ,--,47.56,-122.83,40
UW,GNW,ENZ,--,47.56,-122.83,100
UW,GRE,HNZ,--,47.67,-122.34,200
UW,GRUT,ENZ,--,46.55,-119.51,100
UW,GSM,ENZ,--,47.2,-121.8,100
UW,GTWN,ENZ,--,47.55,-122.32,100
UW,H1K,ENZ,--,46.64,-119.59,100
UW,H2E,HNZ,--,46.56,-119.53,200
UW,H2O,ENZ,--,46.4,-119.42,100
UW,H2O,HHZ,--,46.4,-119.42,100
UW,H2W,HNZ,--,46.55,-119.65,200
UW,H3A,HNZ,--,46.36,-119.28,200
UW,H4A,HNZ,--,46.44,-119.36,200
UW,HART,HNZ,--,47.58,-122.35,200
UW,HBO,ENZ,--,43.84,-122.32,100
UW,HEBO,BHZ,--,45.21,-123.76,40
UW,HEBO,ENZ,--,45.21,-123.76,100
UW,HGBL,ENZ,--,46.6,-119.46,100
UW,HICC,ENZ,--,47.39,-122.3,100
UW,HOG,ENZ,--,42.24,-121.71,100
UW,HOLY,ENZ,--,47.57,-122.38,100
UW,HOOD,ENZ,--,45.32,-121.65,100
UW,HOOD,HHZ,--,45.32,-121.65,100
UW,HSO,ENZ,--,43.53,-123.09,100
UW,HUBA,ENZ,--,45.63,-122.65,100
UW,HURR,HNZ,--,47.97,-123.5,200
UW,HWIW,ENZ,--,46.43,-119.29,100
UW,IONE,ENZ,--,45.5,-119.83,100
UW,IRON,ENZ,--,43.36,-118.47,100
UW,IRON,HHZ,--,43.36,-118.47,100
UW,IZEE,ENZ,--,44.08,-119.5,100
UW,IZEE,HHZ,--,44.08,-119.5,100
UW,JCW,ENZ,--,48.2,-121.93,100
UW,JEDS,ENZ,--,43.75,-124.05,100
UW,JEDS,HHZ,--,43.75,-124.05,100
UW,JORV,ENZ,--,42.98,-117.05,100
UW,KCAM,HNZ,--,47.54,-122.32,200
UW,KDK,HNZ,--,47.6,-122.33,200
UW,KEEL,ENZ,--,45.55,-122.9,100
UW,KENT,ENZ,--,45.24,-120.64,100
UW,KENT,HHZ,--,45.24,-120.64,100
UW,KFAL,HNZ,--,42.26,-121.79,200
UW,KIMB,ENZ,--,47.57,-122.3,100
UW,KINR,ENZ,--,47.75,-122.64,100
UW,KITP,ENZ,--,47.68,-122.63,100
UW,KNEL,ENZ,--,47.38,-122.25,100
UW,KREP,BHZ,--,45.89,-121.46,40
UW,KREP,HHZ,--,45.89,-121.46,100
UW,KREP,HNZ,--,45.89,-121.46,100
UW,LANE,ENZ,--,44.05,-123.23,100
UW,LAWT,ENZ,--,47.66,-122.39,100
UW,LCCR,ENZ,--,45.21,-122.48,100
UW,LCCR,HHZ,--,45.21,-122.48,100
UW,LEBA,ENZ,--,46.55,-123.56,100
UW,LEBA,HHZ,--,46.55,-123.56,100
UW,LEOT,ENZ,--,47.77,-122.12,100
UW,LEVE,HNZ,--,45.59,-122.64,200
UW,LKVW,ENZ,--,42.23,-120.36,100
UW,LNO,ENZ,--,45.87,-118.29,100
UW,LNO,HHZ,--,45.87,-118.29,100
UW,LON,BHZ,--,46.75,-121.81,40
UW,LON,ENZ,--,46.75,-121.81,100
UW,LRIV,BHZ,--,48.06,-123.5,40
UW,LRIV,ENZ,--,48.06,-123.5,100
UW,LTY,BHZ,--,47.25,-120.67,40
UW,LTY,ENZ,--,47.25,-120.67,100
UW,LUMI,ENZ,--,48.72,-122.71,100
UW,LUMI,HHZ,--,48.72,-122.71,100
UW,LWCK,HNZ,--,46.28,-124.05,200
UW,LYNC,ENZ,--,47.83,-122.29,100
UW,MAC,HNZ,--,47.25,-122.53,200
UW,MANO,ENZ,--,46.95,-120.72,100
UW,MANO,HHZ,--,46.95,-120.72,100
UW,MARY,ENZ,--,47.66,-122.12,100
UW,MAUP,HNZ,--,45.18,-121.08,200
UW,MBKE,ENZ,--,48.92,-122.14,100
UW,MBPA,ENZ,--,47.9,-121.89,100
UW,MDW,ENZ,--,46.61,-119.76,100
UW,MDW,HHZ,--,46.61,-119.76,100
UW,MEGW,ENZ,--,46.27,-123.88,100
UW,MJ2,ENZ,--,46.56,-119.36,100
UW,MKAH,HNZ,--,48.37,-124.59,200
UW,MNWA,HNZ,--,47.57,-122.53,200
UW,MONO,HNZ,--,44.85,-123.24,200
UW,MORO,ENZ,--,45.47,-120.74,100
UW,MOX,ENZ,--,46.58,-120.3,100
UW,MOX,HHZ,--,46.58,-120.3,100
UW,MPL,ENZ,--,47.69,-122.25,100
UW,MPO,ENZ,--,44.5,-123.55,100
UW,MRBL,ENZ,--,48.52,-121.48,100
UW,MRBL,HHZ,--,48.52,-121.48,100
UW,MRIN,ENZ,--,44.8,-122.7,100
UW,MRN,HNZ,--,47.59,-122.23,200
UW,NEWO,HNZ,--,44.62,-124.05,200
UW,NIHS,ENZ,--,47.74,-122.22,100
UW,NOB,HNZ,--,47.64,-122.35,200
UW,NOWS,ENZ,--,47.69,-122.25,100
UW,NWPT,HNZ,--,47.55,-122.17,200
UW,OCEN,HNZ,--,46.95,-124.16,200
UW,OCP,ENZ,--,48.3,-124.63,100
UW,OHC,ENZ,--,47.33,-123.16,100
UW,OMAK,BHZ,--,48.36,-119.33,40
UW,ONAB,HNZ,--,44.51,-124.07,200
UW,OOW2,HNZ,--,47.75,-124.18,200
UW,OSD,ENZ,--,47.82,-123.71,100
UW,OT3,ENZ,--,46.67,-119.23,100
UW,OT3,HHZ,--,46.67,-119.23,100
UW,PABH,HNZ,--,47.21,-124.2,200
UW,PASS,ENZ,--,49,-122.09,100
UW,PASS,HHZ,--,49,-122.09,100
UW,PAYL,HNZ,--,47.19,-122.31,200
UW,PCEP,ENZ,--,47.11,-122.29,100
UW,PCFR,ENZ,--,46.99,-122.44,100
UW,PERL,ENZ,--,45.33,-122.78,100
UW,PGO,ENZ,--,45.46,-122.45,100
UW,PHIN,ENZ,--,45.9,-119.93,100
UW,PHIN,HHZ,--,45.9,-119.93,100
UW,PIE,HNZ,--,47.63,-122.38,200
UW,PIER,HNZ,--,47.58,-122.34,200
UW,PRO,ENZ,--,46.21,-119.69,100
UW,PRO,HHZ,--,46.21,-119.69,100
UW,PSNS,ENZ,--,47.56,-122.64,100
UW,RADR,BHZ,--,46.42,-123.8,40
UW,RADR,ENZ,--,46.42,-123.8,100
UW,RATT,BHZ,--,47.43,-121.8,40
UW,RATT,ENZ,--,47.43,-121.8,100
UW,RAW,ENZ,--,47.34,-121.93,100
UW,RBOK,HNZ,--,45.54,-122.57,200
UW,RCM,HHZ,--,46.84,-121.73,100
UW,REED,HNZ,--,43.7,-124.11,200
UW,RNAV,HNZ,--,47.58,-122.29,200
UW,ROBC,HNZ,--,45.31,-123.82,200
UW,ROSS,ENZ,--,45.66,-122.66,100
UW,RRHS,ENZ,--,46.8,-123.04,100
UW,RSLG,HNZ,--,45.02,-123.86,200
UW,RVW2,ENZ,--,46.15,-122.74,100
UW,SAIL,HNZ,--,45.54,-122.96,200
UW,SCC,ENZ,--,47.75,-122.36,100
UW,SEA,ENZ,--,47.65,-122.31,100
UW,SEAS,HNZ,--,46,-123.92,200
UW,SHUK,BHZ,--,48.85,-121.68,50
UW,SNI2,ENZ,--,46.46,-119.66,100
UW,SNI2,HHZ,--,46.46,-119.66,100
UW,SOUA,ENZ,--,42.18,-122.7,100
UW,SP2,BHZ,--,47.56,-122.25,40
UW,SP2,ENZ,--,47.56,-122.25,100
UW,SQM,ENZ,--,48.07,-123.05,100
UW,STOR,ENZ,--,47.19,-121.99,100
UW,STOR,HHZ,--,47.19,-121.99,100
UW,STW,ENZ,--,48.15,-123.67,100
UW,SVOH,ENZ,--,48.29,-122.63,100
UW,SWID,ENZ,--,48.01,-122.41,100
UW,TAHO,HNZ,--,47.34,-124.29,200
UW,TAKO,ENZ,--,43.74,-124.08,100
UW,TBPA,ENZ,--,47.26,-122.37,100
UW,TILL,HNZ,--,45.46,-123.83,200
UW,TKCO,ENZ,--,47.54,-122.3,100
UW,TLW1,ENZ,--,47.69,-121.69,100
UW,TOLO,ENZ,--,44.62,-123.92,100
UW,TOLT,BHZ,--,47.69,-121.69,40
UW,TOLT,ENZ,--,47.69,-121.69,100
UW,TREE,ENZ,--,42.73,-120.89,100
UW,TREE,HHZ,--,42.73,-120.89,100
UW,TUCA,ENZ,--,46.51,-118.15,100
UW,TUCA,HHZ,--,46.51,-118.15,100
UW,UGAP3,HNZ,--,46.53,-120.47,200
UW,UMAT,ENZ,--,45.29,-118.96,100
UW,UMAT,HHZ,--,45.29,-118.96,100
UW,UMPQ,ENZ,--,43.29,-123.33,100
UW,UPL,HNZ,--,47.21,-122.55,200
UW,UPS,HNZ,--,47.26,-122.48,200
UW,UWFH,ENZ,--,48.55,-123.01,100
UW,VCR,ENZ,--,44.98,-120.99,100
UW,VVHS,ENZ,--,47.42,-122.46,100
UW,WA2,ENZ,--,46.76,-119.57,100
UW,WA2,HHZ,--,46.76,-119.57,100
UW,WEDR,HNZ,--,42.44,-124.41,200
UW,WEL2,ENZ,--,47.95,-119.86,100
UW,WISC,ENZ,--,47.61,-122.18,100
UW,WISH,BHZ,--,47.12,-123.77,40
UW,WISH,ENZ,--,47.12,-123.77,100
UW,WOLL,ENZ,--,47.06,-118.92,100
UW,WOLL,HHZ,--,47.06,-118.92,100
UW,WPO,ENZ,--,45.57,-122.79,100
UW,WWHS,ENZ,--,46.05,-118.32,100
UW,YACH,HNZ,--,44.32,-124.1,200
UW,YACT,ENZ,--,45.93,-122.42,100
UW,YACT,HHZ,--,45.93,-122.42,100
UW,YPT,ENZ,--,46.05,-118.96,100
UW,YPT,HHZ,--,46.05,-118.96,100
